host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_log
26942041,1,8,40.707440000000005,-73.95136,2,50.0,7,0.0,0.0,1,0,3.9318256327243257
190921808,0,0,40.7557,-73.99668,2,50.0,3,15.0,1.3,47,238,3.9318256327243257
61099962,1,114,40.67525,-73.96418,2,50.0,1,0.0,0.0,1,0,3.9318256327243257
2464187,4,91,40.637029999999996,-74.08423,2,50.0,1,12.0,0.42,2,0,3.9318256327243257
27673980,2,24,40.7459,-73.83298,2,50.0,1,54.0,1.56,8,78,3.9318256327243257
59075666,1,8,40.70395,-73.93366999999999,2,50.0,6,11.0,0.27,1,0,3.9318256327243257
223723845,1,9,40.70717,-73.92126,2,50.0,4,3.0,0.42,1,40,3.9318256327243257
103716352,1,1,40.64699,-74.0156,2,50.0,1,0.0,0.0,1,28,3.9318256327243257
25137968,0,11,40.81335,-73.95616,0,50.0,1,36.0,1.32,1,23,3.9318256327243257
48202082,0,93,40.80147,-73.93706,2,50.0,30,0.0,0.0,1,345,3.9318256327243257
37678939,3,73,40.83513,-73.91093000000001,2,50.0,2,11.0,6.73,2,88,3.9318256327243257
7912469,1,8,40.70695,-73.94913000000001,2,50.0,2,3.0,0.34,1,0,3.9318256327243257
24676472,1,98,40.577009999999994,-73.96616,0,50.0,1,1.0,0.03,1,0,3.9318256327243257
48684597,2,15,40.73829,-73.89586,2,50.0,1,12.0,9.47,4,233,3.9318256327243257
2559004,0,93,40.80447,-73.94034,2,50.0,30,0.0,0.0,5,356,3.9318256327243257
17824959,1,9,40.69585,-73.92585,2,50.0,2,1.0,0.03,1,0,3.9318256327243257
21150974,1,1,40.66361,-73.99246,2,50.0,2,14.0,1.22,1,0,3.9318256327243257
134946389,1,4,40.68623,-73.93807,1,50.0,2,46.0,2.23,5,70,3.9318256327243257
221739176,2,136,40.72619,-73.82885999999999,2,50.0,2,2.0,1.62,1,89,3.9318256327243257
204915695,1,1,40.63851,-74.00843,2,50.0,3,0.0,0.0,2,158,3.9318256327243257
19922104,1,49,40.66046,-73.95189,2,50.0,2,0.0,0.0,1,0,3.9318256327243257
267223765,1,33,40.64685,-73.96101999999999,2,50.0,1,3.0,3.0,3,348,3.9318256327243257
60346942,1,4,40.69165,-73.943,2,50.0,1,210.0,5.17,4,189,3.9318256327243257
101970559,1,9,40.69295,-73.90850999999999,2,50.0,30,4.0,0.21,6,325,3.9318256327243257
102292061,1,40,40.58567,-73.94501,2,50.0,1,6.0,6.0,3,83,3.9318256327243257
81127692,1,33,40.64434,-73.95288000000001,2,50.0,3,0.0,0.0,2,311,3.9318256327243257
262436389,2,15,40.73453,-73.89477,2,50.0,1,4.0,3.64,1,219,3.9318256327243257
24587566,0,26,40.856809999999996,-73.92655,2,50.0,1,0.0,0.0,1,87,3.9318256327243257
18782603,1,9,40.685390000000005,-73.9092,2,50.0,3,2.0,0.06,1,0,3.9318256327243257
52221728,1,8,40.70514,-73.94418,2,50.0,4,2.0,0.11,1,0,3.9318256327243257
200182757,1,9,40.706959999999995,-73.9199,2,50.0,2,31.0,3.86,2,273,3.9318256327243257
10241822,1,19,40.671479999999995,-73.95698,2,50.0,5,3.0,0.16,1,0,3.9318256327243257
202766239,2,43,40.70225,-73.90177,2,50.0,1,5.0,0.43,1,0,3.9318256327243257
64172780,1,4,40.686040000000006,-73.95375,2,50.0,5,7.0,0.21,1,40,3.9318256327243257
17997408,1,120,40.69482,-73.96419,0,50.0,1,197.0,6.54,2,19,3.9318256327243257
263228548,1,4,40.68716,-73.923,2,50.0,1,3.0,2.73,1,0,3.9318256327243257
13031745,1,8,40.70878,-73.94071,2,50.0,3,3.0,0.07,3,0,3.9318256327243257
267223765,1,33,40.649359999999994,-73.96061,2,50.0,1,2.0,2.0,3,342,3.9318256327243257
260072882,1,4,40.67792,-73.92347,2,50.0,2,6.0,3.91,2,83,3.9318256327243257
5619749,1,4,40.69017,-73.95493,2,50.0,28,1.0,0.03,2,343,3.9318256327243257
29248621,0,26,40.844440000000006,-73.93554,2,50.0,5,5.0,0.29,1,0,3.9318256327243257
52243765,1,19,40.678509999999996,-73.95566,2,50.0,3,0.0,0.0,1,0,3.9318256327243257
6764450,1,9,40.69853,-73.92919,2,50.0,2,2.0,0.11,1,0,3.9318256327243257
1519189,1,4,40.6945,-73.94273000000001,2,50.0,2,3.0,0.09,2,316,3.9318256327243257
4932354,1,114,40.6787,-73.97065,2,50.0,3,138.0,1.82,4,315,3.9318256327243257
52040778,1,12,40.72408,-73.93952,2,50.0,25,0.0,0.0,1,5,3.9318256327243257
100182541,1,12,40.73577,-73.95118000000001,2,50.0,20,2.0,0.07,1,0,3.9318256327243257
20825054,0,48,40.86565,-73.92348,2,50.0,2,44.0,4.85,1,271,3.9318256327243257
86892036,1,9,40.701029999999996,-73.91901,2,50.0,2,5.0,0.41,2,0,3.9318256327243257
4445275,1,9,40.69948,-73.92371999999999,2,50.0,3,2.0,0.11,1,0,3.9318256327243257
162258673,0,26,40.85394,-73.92971999999999,2,50.0,1,14.0,0.8,1,63,3.9318256327243257
6067526,2,52,40.74852,-73.8889,2,50.0,1,0.0,0.0,1,188,3.9318256327243257
63966927,1,4,40.6956,-73.93739000000001,2,50.0,1,5.0,0.65,1,188,3.9318256327243257
51531044,2,52,40.75164,-73.87644,2,50.0,1,84.0,2.1,4,302,3.9318256327243257
212834813,2,117,40.59194,-73.8,2,50.0,1,44.0,4.57,1,155,3.9318256327243257
211321817,3,168,40.882709999999996,-73.83216999999999,2,50.0,1,0.0,0.0,1,88,3.9318256327243257
18212433,0,26,40.85131,-73.93235,2,50.0,30,0.0,0.0,8,358,3.9318256327243257
10787148,1,33,40.64759,-73.96173,1,50.0,10,4.0,0.06,1,0,3.9318256327243257
156396144,3,51,40.82995,-73.90342,1,50.0,1,0.0,0.0,1,0,3.9318256327243257
145187951,1,4,40.68242,-73.95754000000001,2,50.0,3,18.0,1.04,2,0,3.9318256327243257
13064420,1,9,40.69014,-73.91530999999999,2,50.0,7,0.0,0.0,1,6,3.9318256327243257
223846870,2,147,40.66102,-73.77035,2,50.0,1,57.0,7.28,3,342,3.9318256327243257
72881006,1,4,40.69375,-73.95208000000001,2,50.0,1,2.0,0.05,1,0,3.9318256327243257
204852306,1,4,40.678540000000005,-73.93204,2,50.0,15,2.0,0.24,14,0,3.9318256327243257
32597915,1,4,40.69154,-73.93094,1,50.0,2,4.0,0.12,1,0,3.9318256327243257
104351616,1,9,40.70166,-73.93061999999999,2,50.0,5,0.0,0.0,1,0,3.9318256327243257
51422338,1,8,40.71993,-73.94479,2,50.0,1,0.0,0.0,1,0,3.9318256327243257
93148942,1,9,40.69945,-73.92771,2,50.0,1,9.0,0.26,2,0,3.9318256327243257
9594567,1,9,40.70463,-73.92026,2,50.0,5,1.0,0.1,1,0,3.9318256327243257
27522582,1,9,40.70105,-73.91547,2,50.0,1,0.0,0.0,3,0,3.9318256327243257
25052740,1,4,40.69488,-73.9434,2,50.0,7,10.0,0.25,3,243,3.9318256327243257
11880311,1,148,40.68261,-73.99096999999999,2,50.0,2,6.0,1.1,2,0,3.9318256327243257
21600813,0,11,40.82991,-73.94848,2,50.0,2,28.0,0.85,1,0,3.9318256327243257
104814095,2,27,40.75967,-73.88335,2,50.0,1,10.0,1.37,3,85,3.9318256327243257
219099148,2,43,40.70605,-73.90374,2,50.0,1,14.0,1.7,1,272,3.9318256327243257
51584665,1,8,40.71229,-73.96245,2,50.0,10,3.0,0.07,1,0,3.9318256327243257
49522403,1,77,40.66409,-73.92314,2,50.0,3,3.0,0.07,1,362,3.9318256327243257
2432475,2,43,40.7063,-73.89884,2,50.0,1,2.0,2.0,1,35,3.9318256327243257
66234873,1,4,40.69657,-73.94235,2,50.0,5,62.0,3.58,1,12,3.9318256327243257
4970579,1,33,40.63832,-73.96769,2,50.0,5,77.0,1.14,1,33,3.9318256327243257
33403059,1,9,40.69749,-73.9336,2,50.0,9,0.0,0.0,3,0,3.9318256327243257
10633027,1,40,40.593379999999996,-73.9579,2,50.0,2,82.0,2.79,3,35,3.9318256327243257
3076579,0,48,40.86489,-73.92902,2,50.0,3,4.0,0.66,1,31,3.9318256327243257
99392252,1,4,40.693490000000004,-73.94439,2,50.0,1,171.0,5.17,4,0,3.9318256327243257
148100571,3,84,40.826679999999996,-73.8822,1,50.0,1,2.0,0.1,2,0,3.9318256327243257
158997467,1,8,40.70902,-73.95724,2,50.0,2,28.0,1.46,2,0,3.9318256327243257
190921808,0,16,40.75369,-73.99719,2,50.0,7,11.0,0.99,47,358,3.9318256327243257
273656890,0,93,40.79266,-73.9474,2,50.0,1,0.0,0.0,1,81,3.9318256327243257
10737943,0,3,40.78528,-73.97623,2,50.0,30,3.0,0.09,10,365,3.9318256327243257
1424084,1,9,40.693490000000004,-73.91109,2,50.0,1,9.0,0.92,1,179,3.9318256327243257
20156576,1,12,40.72829,-73.95354,2,50.0,7,1.0,0.02,1,0,3.9318256327243257
47735494,2,45,40.72807,-73.86872,2,50.0,1,15.0,0.71,4,0,3.9318256327243257
177536,1,9,40.70641,-73.91765,2,50.0,2,47.0,0.94,1,37,3.9318256327243257
13384464,1,4,40.69617,-73.94198,2,50.0,3,0.0,0.0,1,0,3.9318256327243257
751743,1,4,40.68568,-73.95166,2,50.0,3,59.0,1.71,1,0,3.9318256327243257
274040642,2,105,40.69,-73.73098,2,50.0,1,0.0,0.0,1,175,3.9318256327243257
185889529,2,70,40.69898,-73.75518000000001,2,50.0,1,51.0,5.1,3,358,3.9318256327243257
238163900,2,105,40.68557,-73.72731,2,50.0,3,0.0,0.0,1,176,3.9318256327243257
196598648,2,101,40.75853,-73.93226999999999,2,50.0,3,5.0,0.7,1,0,3.9318256327243257
960861,1,114,40.676520000000004,-73.96441999999999,2,50.0,30,12.0,0.2,1,0,3.9318256327243257
106948134,0,104,40.76182,-73.94879,2,50.0,1,8.0,0.32,2,0,3.9318256327243257
129352,1,12,40.73494,-73.9503,2,50.0,3,193.0,1.86,1,0,3.9318256327243257
4076045,2,58,40.76347,-73.90928000000001,2,50.0,2,0.0,0.0,1,0,3.9318256327243257
208938947,1,1,40.66388,-73.99475,2,50.0,31,0.0,0.0,1,0,3.9318256327243257
40004714,1,9,40.695040000000006,-73.93061,2,50.0,2,13.0,1.83,2,11,3.9318256327243257
30940393,1,9,40.68869,-73.90581999999999,2,50.0,3,22.0,1.76,2,0,3.9318256327243257
62784258,0,11,40.81951,-73.94161,2,50.0,1,0.0,0.0,1,21,3.9318256327243257
41494545,1,9,40.701229999999995,-73.91865,2,50.0,5,2.0,0.07,1,0,3.9318256327243257
210916369,3,82,40.88563,-73.85975,2,50.0,2,40.0,3.77,1,0,3.9318256327243257
10657357,0,26,40.83132,-73.94100999999999,2,50.0,5,24.0,0.39,4,177,3.9318256327243257
214483712,4,63,40.59475,-74.1637,2,50.0,30,0.0,0.0,3,364,3.9318256327243257
218259081,0,11,40.82622,-73.93489,2,50.0,1,0.0,0.0,1,365,3.9318256327243257
6237087,1,8,40.712140000000005,-73.94423,2,50.0,2,15.0,0.97,1,0,3.9318256327243257
32168079,1,40,40.58612,-73.95014,2,50.0,30,0.0,0.0,3,166,3.9318256327243257
1805238,1,49,40.65517,-73.95827,2,50.0,1,43.0,3.07,2,14,3.9318256327243257
105248014,1,22,40.64574,-73.94675,2,50.0,1,46.0,6.03,2,34,3.9318256327243257
168429942,3,74,40.88007,-73.87326,2,50.0,5,4.0,0.26,2,324,3.9318256327243257
265424495,0,11,40.80486,-73.94754,2,50.0,1,7.0,5.83,2,267,3.9318256327243257
55601522,1,4,40.67948,-73.94388000000001,2,50.0,2,0.0,0.0,1,31,3.9318256327243257
1360198,4,107,40.59101,-74.06685,2,50.0,7,0.0,0.0,4,189,3.9318256327243257
67375050,2,47,40.77352,-73.91593,2,50.0,3,0.0,0.0,1,0,3.9318256327243257
66961444,0,48,40.87133,-73.91561999999999,2,50.0,2,74.0,1.98,1,310,3.9318256327243257
32812120,1,8,40.71986,-73.96046,2,50.0,3,0.0,0.0,2,0,3.9318256327243257
15534068,2,80,40.703790000000005,-73.8187,2,50.0,7,14.0,1.03,1,93,3.9318256327243257
3673451,1,8,40.70577,-73.95193,2,50.0,3,3.0,0.21,2,0,3.9318256327243257
264327510,2,17,40.74351,-73.92281,2,50.0,3,4.0,4.0,1,0,3.9318256327243257
62635426,1,12,40.72566,-73.94823000000001,2,50.0,3,2.0,0.21,1,0,3.9318256327243257
11486122,1,9,40.68949,-73.90575,2,50.0,3,2.0,0.1,1,0,3.9318256327243257
20022909,1,19,40.6749,-73.95166,2,50.0,1,5.0,0.09,1,0,3.9318256327243257
264823783,0,11,40.81922,-73.95286999999999,2,50.0,7,0.0,0.0,2,53,3.9318256327243257
214483712,4,63,40.594359999999995,-74.16345,2,50.0,30,0.0,0.0,3,179,3.9318256327243257
60163700,0,11,40.82378,-73.95354,2,50.0,60,13.0,0.67,4,0,3.9318256327243257
5914717,1,9,40.69822,-73.92918,2,50.0,2,59.0,1.67,1,0,3.9318256327243257
19561602,1,9,40.69613,-73.93264,1,50.0,5,2.0,0.11,1,0,3.9318256327243257
107240480,1,149,40.66383,-73.983,1,50.0,4,0.0,0.0,1,0,3.9318256327243257
96301426,1,49,40.657140000000005,-73.95,2,50.0,2,2.0,0.17,1,0,3.9318256327243257
48442001,1,8,40.707229999999996,-73.94811,2,50.0,7,4.0,0.09,1,0,3.9318256327243257
169795562,1,9,40.69088,-73.90535,2,50.0,6,0.0,0.0,1,0,3.9318256327243257
123354518,1,9,40.70177,-73.92313,2,50.0,2,0.0,0.0,2,0,3.9318256327243257
10149317,2,125,40.709270000000004,-73.82948,2,50.0,2,5.0,1.88,5,319,3.9318256327243257
273536212,2,105,40.699729999999995,-73.74592,2,50.0,1,0.0,0.0,1,339,3.9318256327243257
2716800,2,25,40.71935,-73.84362,2,50.0,2,0.0,0.0,1,13,3.9318256327243257
137358866,2,81,40.74458,-73.90751999999999,2,50.0,30,0.0,0.0,103,235,3.9318256327243257
80331757,1,40,40.60407,-73.95302,2,50.0,2,13.0,1.38,1,71,3.9318256327243257
49539959,1,77,40.67287,-73.9105,2,50.0,4,67.0,2.89,2,0,3.9318256327243257
125558761,0,26,40.85354,-73.93095,2,50.0,2,26.0,0.96,1,24,3.9318256327243257
253118370,2,53,40.74666,-73.85781,2,50.0,1,6.0,2.43,2,164,3.9318256327243257
135446962,2,58,40.76797,-73.92806999999999,2,50.0,3,0.0,0.0,1,0,3.9318256327243257
20738908,1,33,40.64119,-73.96295,2,50.0,2,4.0,0.07,1,0,3.9318256327243257
158456362,0,26,40.83755,-73.94224,2,50.0,1,3.0,0.19,1,0,3.9318256327243257
107420184,1,19,40.671690000000005,-73.9326,2,50.0,3,28.0,1.76,1,93,3.9318256327243257
15565209,1,49,40.6569,-73.95703,2,50.0,2,38.0,1.06,1,98,3.9318256327243257
25104068,1,19,40.66938,-73.95721999999999,2,50.0,2,24.0,1.79,1,47,3.9318256327243257
214171931,2,70,40.695440000000005,-73.77663000000001,2,50.0,1,81.0,8.02,1,232,3.9318256327243257
6726656,1,9,40.70117,-73.92545,2,50.0,2,32.0,2.78,3,114,3.9318256327243257
25237492,0,26,40.84039,-73.93954000000001,2,50.0,30,2.0,0.21,34,281,3.9318256327243257
16963843,1,9,40.699020000000004,-73.92195,2,50.0,5,28.0,1.36,2,0,3.9318256327243257
65411833,1,9,40.69016,-73.91075,2,50.0,30,0.0,0.0,1,0,3.9318256327243257
6726656,1,9,40.70285,-73.92563,2,50.0,6,3.0,0.28,3,13,3.9318256327243257
255476470,0,26,40.83331,-73.94547,2,50.0,5,0.0,0.0,1,51,3.9318256327243257
18260299,1,9,40.693490000000004,-73.90726,2,50.0,4,3.0,0.06,6,79,3.9318256327243257
11309985,0,3,40.8028,-73.96678,2,50.0,2,8.0,0.21,2,0,3.9318256327243257
2702372,1,1,40.64614,-74.0064,2,50.0,2,12.0,1.16,1,41,3.9318256327243257
11123552,1,9,40.7011,-73.92194,2,50.0,1,26.0,9.4,2,74,3.9318256327243257
107291364,1,57,40.57751,-73.98521,0,50.0,2,1.0,0.03,1,0,3.9318256327243257
4004425,0,26,40.843540000000004,-73.93874,1,50.0,6,0.0,0.0,1,0,3.9318256327243257
44547688,1,64,40.67283,-73.87785,2,50.0,1,35.0,0.92,2,365,3.9318256327243257
83422323,0,3,40.794540000000005,-73.97541,2,50.0,1,14.0,0.71,1,0,3.9318256327243257
14258377,2,58,40.76389,-73.91963,2,50.0,4,0.0,0.0,1,38,3.9318256327243257
3339701,2,47,40.77478,-73.91913000000001,2,50.0,1,164.0,2.78,4,308,3.9318256327243257
32168079,1,40,40.58788,-73.94955,2,50.0,180,0.0,0.0,3,155,3.9318256327243257
213910720,2,118,40.59752,-73.76337,2,50.0,1,18.0,1.79,1,71,3.9318256327243257
3339701,2,47,40.773759999999996,-73.91855,2,50.0,1,207.0,3.48,4,311,3.9318256327243257
3139829,0,7,40.76797,-73.95369000000001,2,50.0,1,2.0,0.05,1,0,3.9318256327243257
227548199,1,35,40.62375,-73.96285999999999,0,50.0,1,0.0,0.0,1,85,3.9318256327243257
15398860,1,149,40.666309999999996,-73.98268,2,50.0,20,0.0,0.0,1,0,3.9318256327243257
148100571,3,84,40.82739,-73.88176,1,50.0,1,0.0,0.0,2,0,3.9318256327243257
2236848,1,33,40.64699,-73.96307,1,50.0,24,0.0,0.0,1,0,3.9318256327243257
159811367,1,4,40.696870000000004,-73.94111,2,50.0,30,4.0,0.2,10,365,3.9318256327243257
226204224,1,9,40.6991,-73.92338000000001,2,50.0,1,7.0,0.93,1,0,3.9318256327243257
126653377,0,11,40.80348,-73.95775,2,50.0,30,1.0,0.17,6,304,3.9318256327243257
44213272,2,47,40.77233,-73.91251,2,50.0,2,38.0,2.04,5,301,3.9318256327243257
198445878,1,9,40.70131,-73.93039,2,50.0,1,0.0,0.0,1,0,3.9318256327243257
21638962,0,26,40.84543,-73.9401,1,50.0,1,1.0,0.03,1,0,3.9318256327243257
187312110,3,176,40.887640000000005,-73.90449,2,50.0,1,28.0,2.47,1,73,3.9318256327243257
122079426,1,149,40.6632,-73.98529,2,50.0,1,19.0,0.71,1,0,3.9318256327243257
90817506,3,123,40.81203,-73.90779,2,50.0,2,3.0,3.0,1,8,3.9318256327243257
67123961,0,11,40.820879999999995,-73.95628,2,50.0,2,12.0,0.31,2,0,3.9318256327243257
38250051,1,1,40.65978,-73.99406,2,50.0,3,3.0,0.43,1,0,3.9318256327243257
245014802,0,96,40.80495,-73.96439000000001,2,50.0,60,0.0,0.0,1,72,3.9318256327243257
90237608,2,43,40.69883,-73.90077,2,50.0,1,2.0,0.09,1,0,3.9318256327243257
263742622,2,24,40.76377,-73.82692,2,50.0,1,6.0,5.45,1,74,3.9318256327243257
226517382,1,183,40.70159,-73.9801,2,50.0,6,1.0,0.15,1,0,3.9318256327243257
7089676,0,97,40.75728,-73.97152,2,50.0,1,49.0,0.91,1,14,3.9318256327243257
4110869,0,11,40.82243,-73.95447,2,50.0,30,10.0,0.23,2,359,3.9318256327243257
170085232,2,17,40.74425,-73.91768,2,50.0,1,74.0,5.15,1,0,3.9318256327243257
5668894,1,12,40.72396,-73.95182,2,50.0,5,2.0,0.05,1,0,3.9318256327243257
154220885,2,43,40.70706,-73.90006,2,50.0,1,90.0,4.31,2,178,3.9318256327243257
272267421,2,15,40.73455,-73.88899,2,50.0,1,0.0,0.0,3,73,3.9318256327243257
12221,3,124,40.830009999999994,-73.92158,2,50.0,5,235.0,2.49,2,271,3.9318256327243257
32167398,2,58,40.75759,-73.92676999999999,2,50.0,1,7.0,2.88,5,336,3.9318256327243257
12651062,0,26,40.83625,-73.93753000000001,2,50.0,3,2.0,0.05,1,5,3.9318256327243257
6741942,2,45,40.7234,-73.85786999999999,1,50.0,20,2.0,0.08,1,0,3.9318256327243257
82889379,3,82,40.89756,-73.85639,2,50.0,1,130.0,5.76,4,148,3.9318256327243257
25753120,1,19,40.6685,-73.94842,2,50.0,5,0.0,0.0,2,0,3.9318256327243257
141052003,2,2,40.6841,-73.78203,2,50.0,1,7.0,0.38,4,155,3.9318256327243257
37401126,1,22,40.642509999999994,-73.93926,2,50.0,2,32.0,4.47,4,358,3.9318256327243257
216235179,1,9,40.701609999999995,-73.91922,2,50.0,30,1.0,1.0,17,184,3.9318256327243257
55468128,1,4,40.69107,-73.95597,2,50.0,1,13.0,1.74,7,264,3.9318256327243257
81093086,0,11,40.82155,-73.93927,2,50.0,2,4.0,3.33,1,0,3.9318256327243257
75458749,1,33,40.64107,-73.95325,2,50.0,4,3.0,0.08,2,0,3.9318256327243257
43810721,1,8,40.71082,-73.95736,2,50.0,1,15.0,0.44,1,0,3.9318256327243257
64453547,2,47,40.77377,-73.9048,2,50.0,15,0.0,0.0,3,0,3.9318256327243257
22926868,1,1,40.64697,-73.99885,2,50.0,20,46.0,1.34,3,20,3.9318256327243257
4354856,1,8,40.714859999999994,-73.94826,2,50.0,60,0.0,0.0,2,0,3.9318256327243257
53365451,1,4,40.6939,-73.93239,2,50.0,6,2.0,0.18,1,0,3.9318256327243257
92277042,1,9,40.69449,-73.91874,2,50.0,2,6.0,0.22,1,56,3.9318256327243257
1410714,1,19,40.66431,-73.93216,2,50.0,3,26.0,0.33,1,158,3.9318256327243257
6897064,0,3,40.78138,-73.98318,2,50.0,3,0.0,0.0,2,0,3.9318256327243257
158692215,0,11,40.82738,-73.94559,2,50.0,3,1.0,0.05,1,0,3.9318256327243257
20019653,0,5,40.72309,-73.98285,2,50.0,1,1.0,0.02,1,0,3.9318256327243257
216235179,1,9,40.70026,-73.92026,2,50.0,30,0.0,0.0,17,315,3.9318256327243257
6958919,0,96,40.81373,-73.96013,2,50.0,1,0.0,0.0,1,0,3.9318256327243257
73270488,1,4,40.69657,-73.93661,2,50.0,1,39.0,3.98,1,15,3.9318256327243257
216235179,1,9,40.699329999999996,-73.92079,2,50.0,30,0.0,0.0,17,327,3.9318256327243257
27163168,1,9,40.69639,-73.93245999999999,2,50.0,3,1.0,0.07,1,0,3.9318256327243257
9834068,1,9,40.69726,-73.91587,2,50.0,2,19.0,2.52,1,5,3.9318256327243257
95958773,1,98,40.578109999999995,-73.96004,0,50.0,1,0.0,0.0,3,365,3.9318256327243257
218883687,1,22,40.63964,-73.94362,0,50.0,1,8.0,3.0,2,365,3.9318256327243257
12140588,1,12,40.72619,-73.95563,2,50.0,3,2.0,0.06,1,0,3.9318256327243257
1451723,0,93,40.7928,-73.93966999999999,2,50.0,3,208.0,2.32,1,339,3.9318256327243257
16718001,1,4,40.68887,-73.95013,1,50.0,3,15.0,0.25,1,0,3.9318256327243257
215884830,1,1,40.65167,-74.00624,2,50.0,1,22.0,2.28,4,169,3.9318256327243257
5341236,1,9,40.69745,-73.92527,2,50.0,2,30.0,0.68,2,0,3.9318256327243257
111451636,0,26,40.84545,-73.94171999999999,2,50.0,2,1.0,0.05,1,0,3.9318256327243257
50756378,4,139,40.617059999999995,-74.08567,2,50.0,2,8.0,0.77,7,37,3.9318256327243257
264128458,1,60,40.690259999999995,-73.97074,2,50.0,1,4.0,3.08,1,336,3.9318256327243257
3441272,1,9,40.69758,-73.93493000000001,2,50.0,2,93.0,2.39,5,202,3.9318256327243257
163737392,3,176,40.894659999999995,-73.89735,0,50.0,1,8.0,1.26,2,241,3.9318256327243257
13778440,0,26,40.85256,-73.93598,2,50.0,2,95.0,2.19,1,315,3.9318256327243257
5828830,2,2,40.67414,-73.76454,2,50.0,7,14.0,0.5,2,0,3.9318256327243257
123506305,2,147,40.66714,-73.77664,2,50.0,1,5.0,2.34,3,364,3.9318256327243257
7573472,1,9,40.70219,-73.93115,2,50.0,3,2.0,0.07,1,0,3.9318256327243257
5532810,1,8,40.71731,-73.943,2,50.0,2,42.0,1.33,2,244,3.9318256327243257
35494734,2,81,40.75293,-73.90304,2,50.0,4,49.0,1.21,2,211,3.9318256327243257
130768576,2,47,40.77803,-73.91084000000001,2,50.0,1,77.0,3.66,1,145,3.9318256327243257
99392252,1,4,40.69143,-73.94301999999999,2,50.0,1,186.0,5.65,4,0,3.9318256327243257
271867677,2,10,40.69658,-73.85615,2,50.0,1,2.0,2.0,1,359,3.9318256327243257
1402951,3,82,40.89557,-73.8447,2,50.0,2,15.0,0.17,1,337,3.9318256327243257
50048064,0,96,40.80369,-73.96238000000001,2,50.0,1,0.0,0.0,1,0,3.9318256327243257
25161307,0,93,40.79523,-73.94955999999999,2,50.0,14,0.0,0.0,1,0,3.9318256327243257
258762273,2,80,40.6984,-73.84921,2,50.0,1,0.0,0.0,1,308,3.9318256327243257
59982224,1,64,40.67519,-73.87371999999999,2,50.0,2,6.0,0.68,4,1,3.9318256327243257
17315514,1,1,40.662009999999995,-73.99719,2,50.0,10,1.0,0.03,2,0,3.9318256327243257
9361557,1,49,40.6613,-73.96193000000001,2,50.0,1,70.0,1.79,2,0,3.9318256327243257
48655993,2,23,40.74152,-73.87633000000001,2,50.0,1,16.0,0.84,1,49,3.9318256327243257
44278310,1,19,40.67488,-73.9388,2,50.0,1,0.0,0.0,1,0,3.9318256327243257
11297371,1,9,40.69923,-73.93089,2,50.0,2,8.0,3.38,2,292,3.9318256327243257
79896285,1,9,40.69961,-73.92132,2,50.0,4,0.0,0.0,1,0,3.9318256327243257
34954588,2,23,40.740590000000005,-73.86865999999999,2,50.0,2,2.0,0.11,1,365,3.9318256327243257
2581995,1,4,40.68003,-73.91701,2,50.0,4,10.0,1.06,2,7,3.9318256327243257
58231083,0,96,40.80389,-73.96540999999999,2,50.0,2,2.0,0.09,1,0,3.9318256327243257
47604405,1,8,40.70957,-73.94995,1,50.0,28,0.0,0.0,1,274,3.9318256327243257
59432400,0,11,40.81916,-73.94561999999999,2,50.0,4,20.0,0.9,2,3,3.9318256327243257
67803853,1,4,40.6851,-73.94793,2,50.0,3,26.0,0.68,1,0,3.9318256327243257
38638199,0,97,40.75721,-73.96813,2,50.0,1,18.0,1.01,1,0,3.9318256327243257
62330502,3,92,40.897529999999996,-73.87359000000001,2,50.0,1,6.0,0.71,1,0,3.9318256327243257
272265146,1,9,40.68822,-73.90979,2,50.0,1,0.0,0.0,1,19,3.9318256327243257
40312267,1,33,40.65398,-73.96377,2,50.0,2,5.0,0.12,1,0,3.9318256327243257
153141476,2,99,40.70593,-73.81468000000001,1,50.0,1,47.0,2.38,3,40,3.9318256327243257
1395843,0,26,40.84313,-73.93947,2,50.0,2,3.0,0.1,1,0,3.9318256327243257
2793778,2,25,40.71716,-73.83452,2,50.0,4,0.0,0.0,5,55,3.9318256327243257
153388393,0,11,40.80305,-73.95766,2,50.0,5,8.0,0.39,1,188,3.9318256327243257
263504959,2,10,40.6929,-73.86378,2,50.0,1,10.0,10.0,8,273,3.9318256327243257
224176858,2,15,40.73183,-73.89787,2,50.0,1,4.0,0.56,1,137,3.9318256327243257
147252767,2,58,40.76354,-73.91341,2,50.0,1,6.0,0.31,1,0,3.9318256327243257
214535893,0,93,40.7976,-73.93947,2,50.0,7,0.0,0.0,1,22,3.9318256327243257
2891643,0,11,40.821459999999995,-73.94598,2,50.0,1,0.0,0.0,1,0,3.9318256327243257
3771945,1,4,40.69585,-73.93335,2,50.0,2,3.0,0.32,1,0,3.9318256327243257
2076284,2,43,40.70701,-73.90949,2,50.0,2,0.0,0.0,1,0,3.9318256327243257
124218492,1,19,40.669140000000006,-73.95333000000001,2,50.0,6,20.0,0.74,1,78,3.9318256327243257
33435096,1,1,40.6588,-73.99096999999999,2,50.0,2,44.0,2.29,1,298,3.9318256327243257
105878573,1,64,40.66522,-73.88686,2,50.0,1,20.0,2.82,5,62,3.9318256327243257
